alpha log_norm
1.6911176814010707 -2.382132691916105
1.4586423697274336 -2.453771142666463
1.0658142853590822 -2.6902806237298114
1.6726791245335348 -2.266492137844491
1.8672470727542274 -2.2831659567967657
2.157244241300353 -2.0383013025496113
1.9388106375334644 -2.2790482478835203
1.5453751070596655 -2.397348328068185
1.6025936209733338 -2.4723013851587403
1.4972275651567888 -2.492903489701855
1.930503771309522 -2.2404505865189166
1.440861807219024 -2.5827935488448843
1.5311501137808274 -2.304722717050878
1.2176462280451408 -2.6372063505958385
1.9755238980674834 -2.0976318493117323
1.748044992471485 -2.4460895872828514
2.0982592207279485 -1.9982120753203403
1.5904687133780662 -2.4787993594335536
1.5676869376747384 -2.5244896604737606
1.1594707467787502 -2.6419190801117303
1.7314767725015876 -2.2504508705999573
1.5676869376747384 -2.306164176969503
1.6044010806463889 -2.4841004751102385
1.515437976133652 -2.3618303478965847
1.3758504202582171 -2.535294264613869
2.0239777755653194 -2.0889928182838213
1.8075670219101108 -2.150851379229352
1.353111212988738 -2.6340581965464818
1.8129002320717953 -2.204553231329908
1.5563172848104245 -2.3919691872697872
2.036876752112181 -2.0545572553392373
1.9350719425314107 -2.2295718251246646
1.4586423697274336 -2.414191131617044
1.263606189925682 -2.61074627850773
2.072760773113537 -2.0527774416394977
1.4259971034127472 -2.566065169846573
1.5639326197257015 -2.454606678516896
1.6039709027589641 -2.5128329526357485
1.7065787060982536 -2.3618303478965847
1.8737824378692292 -2.2255265465508027
1.3813790970150024 -2.5406014181160956
1.8647623989072488 -2.2100038636614077
1.5106092014075043 -2.5829850020140515
2.056837421148588 -2.093792128467104
1.9599924588716156 -2.291483795224026
1.9307195481336146 -2.24188951920927
1.5435909575005675 -2.336112564459352
1.4075271007372487 -2.613779773195047
1.5311501137808274 -2.4181071911880436
1.9892989769975913 -2.117988597933237
1.8191981612798156 -2.315845430584954
1.3381294013044585 -2.5879556781064394
1.719311252425015 -2.2828450042285464
1.6122415457278496 -2.454606678516896
1.8879049827049987 -2.24188951920927
1.3699018425007854 -2.5451665918776056
2.0239777755653194 -2.164178552776366
1.719311252425015 -2.3618303478965847
1.7676794395949895 -2.3963187560434385
2.18425858538036 -2.0243999800773818
1.6039709027589641 -2.4142019854733157
1.655254815877404 -2.4597183264092415
1.459007737061914 -2.5587703291911783
1.6809701403827524 -2.2850532501024636
1.8601225859754933 -2.285071222981018
1.515437976133652 -2.598478316586303
1.8191981612798156 -2.2522109177260683
1.7887597610480723 -2.435993435506119
2.2703609297758494 -1.9537216854245418
1.4075271007372487 -2.4364849097594443
1.2791420657066437 -2.556855439023053
1.8075670219101108 -2.3491293728720364
1.668052472199284 -2.2379690328907973
1.655254815877404 -2.3166286386504096
1.9924416848600741 -2.0414724477551074
1.7953034304378723 -2.397348328068185
1.3300429976284975 -2.5833790162558516
2.0276729330959853 -2.117780185814158
1.5174843695630265 -2.4248786876715327
1.8856655872777859 -2.334140171070261
2.0982592207279485 -1.967654928149598
1.6026426536854232 -2.413881466266811
1.7314767725015876 -2.3475931080019397
1.8177833096898801 -2.307943434387044
1.8023471112677605 -2.1666320408486395
1.750600233309132 -2.3532856142850713
1.7549555200583544 -2.3317301598066305
1.6001957361370327 -2.3532856142850713
1.7430490184419767 -2.2379690328907973
1.5106092014075043 -2.334140171070261
1.8949140923439978 -2.093997369236787
1.9853026916204928 -2.204553231329908
2.1446006703226006 -2.090054060487232
1.6026426536854232 -2.497908930437318
1.8647623989072488 -2.266492137844491
1.9759267282372701 -2.09676276106919
1.655254815877404 -2.272446201773539
1.9010561243511161 -2.1666320408486395
1.1027820295636492 -2.6902806237298114
2.187607383749203 -2.0383013025496113
1.3120898903022975 -2.62770746692176
1.668052472199284 -2.2323292809419195
2.0327601057834297 -2.093792128467104
1.3386277225598675 -2.6372063505958385
1.9350719425314107 -2.184780078731124
1.6001957361370327 -2.3837089490965813
1.6001957361370327 -2.4016513909261743
1.655254815877404 -2.397348328068185
1.7872708731263143 -2.3482416642227735
1.772615558044833 -2.118583206975295
1.8672470727542274 -2.164178552776366
1.9546601960338041 -2.020689449759094
1.6044010806463889 -2.4811435017127144
1.377767396299169 -2.4685802326253534
1.2793727953905354 -2.5827935488448843
1.7603625746983909 -2.259626939252277
1.2304538572797632 -2.627367923217514
1.930503771309522 -2.1997620509748144
1.4287998737872893 -2.61074627850773
1.4586423697274336 -2.4841004751102385
1.9388106375334644 -2.121987486855401
1.7259597803131073 -2.4597183264092415
1.5696520374915077 -2.492903489701855
1.5349710504447578 -2.4692172744376975
1.518777806551782 -2.3706881977531564
1.9095050577731945 -2.0685200165328075
1.8949140923439978 -2.194170363954442
1.5970886924486218 -2.3837089490965813
1.3735533353297247 -2.6419190801117303
1.5324959428994644 -2.2989725973262605
2.037369305864934 -2.069193330681548
2.037369305864934 -2.0967115710302293
2.088221425493966 -2.115823707291937
1.7180187944975776 -2.336112564459352
1.9853026916204928 -2.1450680996506195
2.026699562623523 -2.1166806061031895
1.9755238980674834 -2.204553231329908
1.456683382280752 -2.4685802326253534
1.4252827997037274 -2.5327981112549045
1.748044992471485 -2.433354343783418
2.026699562623523 -2.1666320408486395
1.5676869376747384 -2.500118951992088
2.0081252664649627 -2.117988597933237
1.5639326197257015 -2.5345031806546716
1.7953034304378723 -2.259626939252277
1.456683382280752 -2.5833790162558516
1.5311501137808274 -2.4639993897423142
1.8737824378692292 -2.414191131617044
1.3861142295093725 -2.5833790162558516
1.459007737061914 -2.3963187560434385
1.9980214089707993 -2.0983963839903153
1.5453751070596655 -2.4723013851587403
1.474030853671335 -2.3491293728720364
1.8023471112677605 -2.3317301598066305
1.353111212988738 -2.6427434748161476
2.0107731335492454 -2.1666320408486395
1.7603625746983909 -2.421374441155829
2.056837421148588 -2.121987486855401
2.0239777755653194 -2.272446201773539
1.6726791245335348 -2.275799347155961
1.634900696200587 -2.253182391715826
2.080231669668413 -2.152546059710197
2.056837421148588 -2.13672606907471
1.6044010806463889 -2.5018375619070827
1.5324959428994644 -2.3547134627310564
1.4586423697274336 -2.5208191220507796
1.7549555200583544 -2.3547134627310564
1.6085784554639608 -2.5235526191190534
1.8191981612798156 -2.1666320408486395
1.7872708731263143 -2.3475931080019397
1.9010561243511161 -2.121987486855401
2.0239777755653194 -2.093792128467104
1.7430490184419767 -2.300375081312694
1.8177833096898801 -2.3133554762724793
1.8214198733793543 -2.2310141562253336
1.655254815877404 -2.221952565615833
1.3699018425007854 -2.492903489701855
1.5435909575005675 -2.4723013851587403
1.8071124492200628 -2.1650703773015603
1.8601225859754933 -2.3020817248503764
1.5106092014075043 -2.540072908089866
2.0806203641720087 -2.07854145226803
1.6726791245335348 -2.275799347155961
1.6001957361370327 -2.330196454789509
2.197970852403893 -2.0541662887120617
1.6392227767060923 -2.330196454789509
2.0327601057834297 -2.117620699921038
1.5696520374915077 -2.523797152134086
1.5174843695630265 -2.489802783616636
1.7928192948376898 -2.2125630691022495
1.8737824378692292 -2.3325670721265723
2.2270158832083307 -2.005743851321224
2.0538698519321397 -2.2444092864539336
1.5676869376747384 -2.382132691916105
2.1515615476225034 -1.9391960807664752
1.5311501137808274 -2.4248786876715327
2.0107731335492454 -2.0545572553392373
1.7402752072411676 -2.1988137573813127
1.461496326048437 -2.540072908089866
1.6039709027589641 -2.315845430584954
1.719311252425015 -2.385916752318497
1.8191981612798156 -2.3325670721265723
1.772615558044833 -2.164178552776366
1.4586423697274336 -2.509656540361086
1.750600233309132 -2.334140171070261
1.4252827997037274 -2.489802783616636
1.6026426536854232 -2.454606678516896
2.072760773113537 -2.003345059584981
1.5696520374915077 -2.307943434387044
1.3861142295093725 -2.4841004751102385
2.2151930300737437 -2.0685200165328075
1.634900696200587 -2.3133554762724793
1.7314767725015876 -2.2404505865189166
1.6327072784008196 -2.3963187560434385
1.7603625746983909 -2.414191131617044
1.414279648606734 -2.6287474330769838
1.7928192948376898 -2.2995399680644266
1.6039709027589641 -2.2995399680644266
1.930832339468827 -2.259626939252277
1.8071124492200628 -2.2295718251246646
1.456683382280752 -2.506553569473196
2.0327601057834297 -2.177834305639917
1.6809701403827524 -2.5169023301383087
1.7359367612729344 -2.3473220672988804
1.5349710504447578 -2.330196454789509
1.8131880405479417 -2.3511206502352304
2.036876752112181 -2.037859232559068
1.6025936209733338 -2.4181071911880436
2.0107731335492454 -2.3133554762724793
1.74357865998449 -2.3861275536630977
2.037369305864934 -2.0377863722440814
1.9307195481336146 -2.1666320408486395
1.456683382280752 -2.5342060504236894
1.461496326048437 -2.5880401025783115
1.480212024646551 -2.4337311429537163
1.5984817345778675 -2.442182677700301
1.7430490184419767 -2.285071222981018
1.750600233309132 -2.357084821415551
1.930503771309522 -2.2368686214145814
1.3321938895636722 -2.6670944395140523
1.3300429976284975 -2.5829850020140515
1.3120898903022975 -2.62770746692176
1.8131880405479417 -2.4384591555027573
1.373034938729235 -2.5827935488448843
2.0327601057834297 -2.0944528960792272
1.5696520374915077 -2.414191131617044
1.6025936209733338 -2.4692172744376975
1.480212024646551 -2.4219521850616403
1.474030853671335 -2.496923030550607
1.8879049827049987 -2.2989725973262605
1.8023471112677605 -2.387122600355861
1.5639326197257015 -2.3491293728720364
1.7676794395949895 -2.4181071911880436
1.5435909575005675 -2.541964368348217
1.1895716572719488 -2.6839924511747566
1.3386277225598675 -2.5263840930927692
1.7180187944975776 -2.4811435017127144
1.8856655872777859 -2.289314029434001
1.2357712026520116 -2.5778164111588335
2.0510392457642688 -2.112862625525132
1.750600233309132 -2.1919963962566458
1.8214198733793543 -2.2295718251246646
1.6026426536854232 -2.442182677700301
1.407593862024816 -2.4460895872828514
2.0510392457642688 -2.212070675522472
1.7887597610480723 -2.1666320408486395
1.407593862024816 -2.5208191220507796
1.668052472199284 -2.5018375619070827
1.1594707467787502 -2.6730560228898197
1.5883961390243058 -2.3317301598066305
1.5696520374915077 -2.3387875674715413
1.515437976133652 -2.277488274801687
1.9924416848600741 -2.3020817248503764
1.414279648606734 -2.46648190956894
1.7314767725015876 -2.3504858804411195
1.7402752072411676 -2.204553231329908
1.3120898903022975 -2.5263840930927692
1.8440976958274018 -2.2504508705999573
1.8879049827049987 -2.1650703773015603
1.8440976958274018 -2.2913910168414806
1.6039709027589641 -2.5587703291911783
1.263606189925682 -2.5018375619070827
1.558200399058837 -2.397348328068185
1.9157426753334774 -2.306164176969503
1.9599924588716156 -2.0243999800773818
1.518777806551782 -2.4181071911880436
1.8131880405479417 -2.2125630691022495
1.74357865998449 -2.4685802326253534
1.263606189925682 -2.6340581965464818
1.930832339468827 -2.084346089319379
1.8949140923439978 -2.2368686214145814
1.9388106375334644 -2.0592076962862427
2.242360153438718 -1.9313780869815227
2.1667457381416284 -2.0364500107271875
2.0327601057834297 -2.155412994326653
1.3699018425007854 -2.587924920819098
1.9095050577731945 -2.204553231329908
1.8070224927243648 -2.280939952471199
1.9924416848600741 -2.2379357432010716
1.5686044947510651 -2.3504858804411195
2.1609045946018943 -2.020689449759094
1.9157426753334774 -2.0541662887120617
1.5453751070596655 -2.3103804844212448
1.515437976133652 -2.500118951992088
1.634900696200587 -2.252595855536657
1.2179575160756215 -2.6228635789168777
1.7766881307816804 -2.117620699921038
1.7430490184419767 -2.3706881977531564
1.3248144968401285 -2.489546768056665
1.9755238980674834 -2.275799347155961
2.1478678495549426 -2.004972416970392
1.3248144968401285 -2.500118951992088
1.7953034304378723 -2.330196454789509
2.0276729330959853 -2.0314463653593764
1.6122415457278496 -2.306164176969503
2.1446006703226006 -2.042297467743965
1.1827931815582815 -2.6282243998241865
1.3813790970150024 -2.412722585224006
1.745836117747831 -2.1506514843200657
1.3770213027340232 -2.492903489701855
1.5686044947510651 -2.403522918545269
1.5106092014075043 -2.494154385316322
1.8131880405479417 -2.2922583773857648
1.414279648606734 -2.3491293728720364
1.6044010806463889 -2.5067426889449376
1.6085784554639608 -2.4416318307933507
1.634900696200587 -2.397348328068185
1.745836117747831 -2.155412994326653
1.7065664496410125 -2.2444092864539336
1.377767396299169 -2.5345031806546716
1.4972275651567888 -2.5067426889449376
1.9636086036830775 -2.1938124202358233
1.8647623989072488 -2.334140171070261
1.5453751070596655 -2.4364849097594443
1.3262561052131892 -2.627367923217514
1.3861142295093725 -2.5718446182527526
1.4252827997037274 -2.403522918545269
2.0982592207279485 -2.0965681348452465
1.8949140923439978 -2.152546059710197
1.5563172848104245 -2.5128329526357485
2.0969235980964824 -2.117620699921038
1.7046052874348223 -2.442182677700301
1.353111212988738 -2.563302577134799
1.748044992471485 -2.2828450042285464
1.8601225859754933 -2.253182391715826
1.8601225859754933 -2.282235889825703
2.0327601057834297 -2.2275784308680127
1.719311252425015 -2.259626939252277
1.305145941425486 -2.509656540361086
1.4135488084708583 -2.4248786876715327
1.4972275651567888 -2.5829850020140515
1.6044010806463889 -2.3383022379021683
1.3735533353297247 -2.535294264613869
1.74357865998449 -2.3163237693095766
1.504181601728642 -2.475461246136425
1.772615558044833 -2.2377729294068347
1.4630111730764894 -2.51605090158204
1.7603625746983909 -2.4787993594335536
1.1309938295182564 -2.671727119029258
1.719311252425015 -2.266492137844491
2.0969235980964824 -2.0502117187837072
1.4630111730764894 -2.4364849097594443
1.4259971034127472 -2.5718446182527526
1.459007737061914 -2.5718446182527526
1.940877128464656 -2.285071222981018
1.719311252425015 -2.3298899742721
1.7928192948376898 -2.2989725973262605
1.43115431114491 -2.4460895872828514
1.4252827997037274 -2.602299417747231
1.8075670219101108 -2.253182391715826
1.930503771309522 -2.24188951920927
1.5563172848104245 -2.3133554762724793
2.036876752112181 -2.029913549914046
1.9980214089707993 -2.118583206975295
1.5210795198402722 -2.4384591555027573
1.9157426753334774 -2.150851379229352
1.504181601728642 -2.4219521850616403
1.7430490184419767 -2.3621364322610146
2.157244241300353 -2.093997369236787
1.8129002320717953 -2.3974812975771265
1.748044992471485 -2.3924548536730743
1.2791420657066437 -2.6184548350111907
1.2357712026520116 -2.58894459008134
1.7506200470403317 -2.150851379229352
2.0107731335492454 -2.272446201773539
1.6726791245335348 -2.4219521850616403
1.7872708731263143 -2.212070675522472
1.6392227767060923 -2.3924548536730743
1.5904687133780662 -2.3861275536630977
1.414279648606734 -2.4248786876715327
1.8647623989072488 -2.2379357432010716
1.8023471112677605 -2.43846192698632
1.5696520374915077 -2.339661854501558
1.6911176814010707 -2.2295718251246646
1.7259597803131073 -2.276927412705073
1.9759267282372701 -2.155412994326653
1.750600233309132 -2.249065356296602
2.366960422958565 -1.9151821695703535
2.197970852403893 -2.061293124033104
1.8129002320717953 -2.2087477981247554
1.353111212988738 -2.523797152134086
1.8177833096898801 -2.1938124202358233
2.1478678495549426 -2.0545572553392373
1.600028222664663 -2.429662416463477
1.8075670219101108 -2.3519266413692335
1.9388106375334644 -2.1048274889959764
1.3114782673667316 -2.6228635789168777
1.43115431114491 -2.535294264613869
1.940877128464656 -2.149604737322213
1.43115431114491 -2.6351721778945416
1.3386277225598675 -2.5406014181160956
1.3735533353297247 -2.46648190956894
2.1699021689070284 -2.0034606380368567
2.0035715563833723 -2.069220990804799
2.0969235980964824 -2.1002859045382856
1.745836117747831 -2.121987486855401
1.3861142295093725 -2.412722585224006
2.0460818640533764 -2.13672606907471
1.440861807219024 -2.497908930437318
1.3248144968401285 -2.6372063505958385
1.6001957361370327 -2.493150180045916
1.6726791245335348 -2.493150180045916
1.8131880405479417 -2.164178552776366
2.2270158832083307 -2.003345059584981
2.0035715563833723 -2.3010841770158708
1.5676869376747384 -2.306164176969503
1.2268014454835616 -2.563302577134799
1.558200399058837 -2.493150180045916
2.2229573541944747 -2.024660803167664
1.4075271007372487 -2.5718446182527526
1.9759267282372701 -2.1055975656439077
1.7359367612729344 -2.291483795224026
1.6726791245335348 -2.334140171070261
1.5984817345778675 -2.385916752318497
2.2108599145290873 -1.9230354822249862
1.5686044947510651 -2.330196454789509
2.2270158832083307 -1.9740681499078783
2.0460818640533764 -2.122544973942725
1.8801182061821564 -2.334140171070261
1.8075670219101108 -2.4248786876715327
2.2134860442704953 -1.9817695074365929
1.504181601728642 -2.556855439023053
1.5106092014075043 -2.541964368348217
1.930503771309522 -2.3532856142850713
1.8949140923439978 -2.1372706315913454
1.8601225859754933 -2.115823707291937
1.6085784554639608 -2.535294264613869
1.459007737061914 -2.4016513909261743
1.8075670219101108 -2.3547134627310564
1.5349710504447578 -2.442182677700301
1.5639326197257015 -2.3475931080019397
1.7887597610480723 -2.4416318307933507
1.7314767725015876 -2.429662416463477
1.4171757669897376 -2.3963187560434385
1.5349710504447578 -2.357084821415551
1.6911176814010707 -2.315845430584954
1.43056155648864 -2.4337311429537163
2.053099411926073 -2.0377863722440814
1.5686044947510651 -2.5235526191190534
1.5984817345778675 -2.5405907803943615
1.6001957361370327 -2.413881466266811
2.037369305864934 -2.117620699921038
