alpha log_norm
2.30135016742484 -2.025187027419647
1.9966138390246562 -2.1959270945000933
1.7497275413581832 -2.235859008374246
1.3129443028484986 -2.5018528929403407
1.8369478811816937 -2.191975566980254
2.1531060797626136 -2.0830426806905047
2.1448460018612487 -2.1237217426229877
2.3010120644582455 -2.090808345627255
2.1597059738613256 -2.1647716321545993
1.446226111609398 -2.519238853916371
1.7416617867003605 -2.2193053472401982
1.8772420352863644 -2.220446335096556
1.4920203974771333 -2.51275567249235
2.1011662692219977 -2.0583331060656853
1.2549295140919554 -2.563848454969169
3.4953443992478532 -1.1004500500322771
2.022515559949773 -2.117843654609062
3.392243369744141 -1.1228734202479684
2.1612631331220333 -2.0097797045859496
2.003362873153223 -2.246135592250919
1.6248734042534472 -2.407740652659548
1.8355427304799505 -2.290588629474236
1.3918235681969926 -2.440763291433327
3.5389678729368033 -1.1085971361601097
2.087735154216976 -2.1362829389329674
1.5700387148494233 -2.401707651704209
1.7464577443645255 -2.2889246505833643
3.6682211399192526 -1.0663345041231418
2.1612631331220333 -2.167165007019834
1.6248734042534472 -2.3589614469994844
1.8586710179886594 -2.2153055867049485
1.9588138571025668 -2.1646729969029512
1.1952417126353378 -2.63924814006743
1.466710487655612 -2.439422242162917
3.4900304608032595 -1.1228734202479684
1.66506332276911 -2.248424140499179
1.8355427304799505 -2.214589608829958
1.6512951948538683 -2.4428115317264867
1.6727133219268073 -2.3152918131122258
1.760411961917073 -2.198203601527587
3.3810037534558353 -1.156068200303772
1.734781045979087 -2.2889246505833643
1.9234702500488605 -2.1641432532561415
3.580763136572324 -1.106985511052623
2.278818774844204 -2.0298459880361186
1.6512951948538683 -2.422047398295093
3.3464280224191114 -1.1406945549534073
1.3084907432969244 -2.524456449729727
2.087846794342494 -2.2541872983672904
1.6487434189331203 -2.2423686859203587
1.9234702500488605 -2.1826000807972177
3.824403335273577 -1.0515858445627695
1.7416617867003605 -2.3356941439600285
2.278818774844204 -1.9542645371961547
2.022515559949773 -2.0600980627372825
1.6827795031373949 -2.399932059646437
2.0050950805208503 -2.1747135580132446
2.285222316324416 -2.002092996935999
1.9588138571025668 -2.199537583329002
1.543331122583589 -2.4404533177281715
1.9885034202191212 -2.1261307283894553
1.9216461580651352 -2.2248653987364757
1.8772420352863644 -2.3115677972462545
1.446226111609398 -2.4428115317264867
1.7927061559778954 -2.2494447856133646
1.7838709392591585 -2.3388601917060985
1.741047661038372 -2.2149195815386813
1.6322152065666766 -2.3879844852197625
1.8715132258450973 -2.214589608829958
1.9216461580651352 -2.174830559877503
2.070339327898772 -2.191975566980254
1.7127575050142645 -2.29066279491982
3.6682211399192526 -1.0904181576105074
1.8816204101559018 -2.1747135580132446
1.616512692331681 -2.3631470322892545
1.469006155461745 -2.4717824647195554
2.0114899912662993 -2.179175403345938
1.3918235681969926 -2.4773736750884705
2.3207033282189107 -2.022293999788543
2.0050950805208503 -2.2153055867049485
2.1592820725821085 -2.0679235142474672
1.9588138571025668 -2.1650243476243363
2.3159465332988898 -2.0602343997989205
1.7485893442778746 -2.330099799537652
1.8355427304799505 -2.180833407536632
2.0050950805208503 -2.1162031886824586
1.556067789084426 -2.4010189228899774
1.6727133219268073 -2.3152918131122258
1.784116680633623 -2.2149195815386813
3.322010160897481 -1.1626073208952281
3.4499801290566228 -1.1499408328834595
1.6013996109866262 -2.312424273582106
2.003362873153223 -2.187590698280272
1.906390324676085 -2.29066279491982
2.0383937519757684 -2.214589608829958
1.616512692331681 -2.3745482192001166
1.8521107565032486 -2.2541872983672904
1.998055388485068 -2.191975566980254
3.5578096841633635 -1.1072740969294763
1.7127575050142645 -2.372274437329248
1.775413282161228 -2.2193053472401982
1.7416617867003605 -2.391251800252423
1.7250497029559106 -2.3312671860483745
1.6847150256937558 -2.2536927629873746
1.9693453721925214 -2.1280055224528507
2.3703752523043096 -1.971296762134044
1.9967154836259484 -2.1641432532561415
1.6330122174044015 -2.375507935832231
1.998055388485068 -2.2423686859203587
2.1612631331220333 -2.046731576211527
2.115635959848891 -2.1647716321545993
1.6330122174044015 -2.2889246505833643
1.744343739525387 -2.373973905845637
1.998055388485068 -2.1860558334062796
1.7274272894385378 -2.348880133078292
1.9205997787375513 -2.2943310384804927
1.381411479222023 -2.421054373730926
1.927465972810867 -2.187590698280272
1.4193629553389702 -2.4747100872785825
1.3918235681969926 -2.4300235561548647
1.578814323674083 -2.459505367581545
1.504308121106189 -2.472520761922266
1.6223676061780656 -2.3152918131122258
2.095027668849833 -2.0628373584575797
1.8551544491022212 -2.1866791518004085
1.469006155461745 -2.439422242162917
3.5673785368040614 -1.0852539798342458
1.8995001176088284 -2.2494447856133646
1.5718203651854488 -2.405497662798019
2.2578014339518244 -2.090808345627255
1.9693453721925214 -2.119033174485811
3.6839791429958786 -1.094782567907022
1.7734718051595642 -2.2889246505833643
1.8999681913999271 -2.1807643588548933
2.0012170754363794 -2.0612654552174385
1.2329161774500113 -2.5699155647280145
1.6223676061780656 -2.3152918131122258
1.5000541136832253 -2.355089093324337
1.5718203651854488 -2.385752655681736
1.616512692331681 -2.355011964371762
1.569157702275826 -2.355089093324337
1.239914603868605 -2.532199666412257
1.1391295559892878 -2.6393753673126694
1.9640488477132845 -2.2423686859203587
1.8355427304799505 -2.2494447856133646
1.500714816730438 -2.3779978960344836
1.7250497029559106 -2.2814990527485772
1.4841550209321526 -2.350631280996836
1.3951409924852205 -2.502433839746206
1.6954817010159806 -2.2814990527485772
1.466710487655612 -2.387742531457766
1.578814323674083 -2.4404533177281715
1.6516434703938678 -2.3930218389763516
2.1977938496410654 -2.1280055224528507
3.715647642320978 -1.0698927898402308
1.3686076257187674 -2.5356296466734607
1.7464577443645255 -2.2814990527485772
1.556067789084426 -2.350631280996836
1.346237497493366 -2.503596532375365
2.099283157369231 -2.1055584062816006
2.1253554446727545 -2.059314490388224
1.251922808499239 -2.5731248688025667
1.8551544491022212 -2.221530240756565
1.7734718051595642 -2.275672475737806
1.66506332276911 -2.336904110437802
1.5280502781001757 -2.422799338540404
1.744343739525387 -2.3312671860483745
1.921725971260617 -2.179175403345938
1.7250497029559106 -2.263018186204379
1.2363247514363735 -2.578004265998244
2.0383937519757684 -2.1650243476243363
1.8355427304799505 -2.2814990527485772
2.0569625773274507 -2.152015850642587
3.4953443992478532 -1.1361969417147657
1.3443447783304048 -2.5633781091920262
1.3269331459371005 -2.5794324130493966
1.352056997187089 -2.467475726787219
1.8684572748127808 -2.212794631141575
2.01329739809033 -2.1959270945000933
1.3129443028484986 -2.4717824647195554
1.8772420352863644 -2.252202453544789
1.1340865158617945 -2.5594466714419712
1.921725971260617 -2.221530240756565
1.8999681913999271 -2.275672475737806
1.578814323674083 -2.422047398295093
2.087735154216976 -2.180833407536632
2.195014535343714 -2.1327557788668323
1.504308121106189 -2.3879844852197625
